klantnr;Omzet_Sligro;jaar;Categorie2;Segment;Hoofdactiviteit;Key_account_cluster_onderdeel
129699;38;2023;Ben & Jerry's;Eten;Fast food - snacks & frites;Sligro - Plaza
129845;777;2023;Heart;Leisure;Speeltuin/-hal;Xandrion
129861;75;2024;Cornetto;Eten;Restaurant - social dining;null
129906;685;2024;Heart RMFK;Sporten;Zwembad;null
130038;11010;2023;Heart;Slapen;Bungalow-/vakantiepark;Center Parcs
130613;2213;2023;Magnum;Zorgen;Ziekenhuis;null
130621;118;2024;Heart;Zorgen;Bejaardentehuis/verpleeghuis;null
130659;110;2024;Calippo;Reizen;Benzinestation;null
130702;94;2023;Ben & Jerry's;Eten;Restaurant - social dining;null
1312989;19;2023;Ben & Jerry's;null;null;null
1313225;2018;2023;Ben & Jerry's;Leisure;Bioscoop;Pathé
131358;28;2024;Calippo;null;null;null
131615;1012;2023;Ben & Jerry's;Reizen;Benzinestation;Gemaq
131625;120;2023;Magnum;null;null;null
131628;59;2025;Ben & Jerry's;Reizen;Benzinestation;De Haan
131655;704;2024;Heart;null;null;null
131842;28;2024;Calippo;Eten;Fast food - snacks & frites;null
131867;93;2023;Ben & Jerry's;Reizen;Benzinestation;Splinter
131867;39;2024;Ben & Jerry's;Reizen;Benzinestation;Splinter
131867;34;2024;Heart RMFK;Reizen;Benzinestation;Splinter
131967;731;2023;Cornetto;Reizen;Benzinestation;Gemaq
131986;121;2023;Magnum;Eten;Restaurant - social dining;null
131988;622;2024;Calippo;Slapen;Camping/camperpark;null
132010;80;2023;Magnum;Werken;Militaire kazerne;Paresto
132144;755;2024;Heart;Slapen;Camping/camperpark;Xandrion
132157;895;2024;Magnum;Reizen;Benzinestation;Gemaq
132182;84;2025;Calippo;Eten;Fast food - snacks & frites;null
132435;280;2023;Magnum;Eten;Fast food - snacks & frites;null
132446;28;2025;Calippo;Eten;Fast food - snacks & frites;null
132458;17;2024;Heart RMFK;Eten;Fast food - snacks & frites;null
132462;58;2024;Ben & Jerry's;Reizen;Benzinestation;null
132462;85;2024;Heart;Reizen;Benzinestation;null
132519;118;2024;Ben & Jerry's;Eten;Fast food - snacks & frites;null
132635;28;2025;Calippo;Drinken;Bar/café;Xandrion
132751;198;2023;Calippo;Reizen;Benzinestation;Gemaq
132803;1038;2024;Ben & Jerry's;Slapen;Bungalow-/vakantiepark;Center Parcs
132804;1225;2023;Ben & Jerry's;Slapen;Bungalow-/vakantiepark;Center Parcs
132915;414;2024;Calippo;Slapen;Camping/camperpark;Xandrion
133029;55;2023;Calippo;Leisure;Bioscoop;null
133029;118;2025;Ben & Jerry's;Leisure;Bioscoop;null
133062;75;2023;Ben & Jerry's;Eten;Fast food - snacks & frites;null
133125;86;2024;Calippo;Eten;Restaurant - social dining;null
133653;39;2024;Ben & Jerry's;Eten;Fast food - snacks & frites;null
133716;72;2023;Cornetto;Eten;Fast food - snacks & frites;null
133717;45;2025;Heart RMFK;Reizen;Benzinestation;Gemaq
133900;56;2025;Calippo;Leisure;Concerthal/theater;null
134398;84;2023;Calippo;Reizen;Benzinestation;Gemaq
134567;439;2024;Cornetto;Drinken;Bar/café;null
134587;148;2023;Ben & Jerry's;Eten;Fast food - snacks & frites;null
134609;20;2024;Ben & Jerry's;Cateraars;Cateraar;null
1347131;1563;2024;Heart;null;null;null
1347141;248;2024;Calippo;Sporten;Zwembad;Optisport
1347141;449;2025;Calippo;Sporten;Zwembad;Optisport
135261;364;2024;Viennetta;Zorgen;Bejaardentehuis/verpleeghuis;null
135310;28;2024;Calippo;Eten;Fast food - snacks & frites;null
135361;157;2025;Ben & Jerry's;Slapen;Camping/camperpark;Xandrion
135372;52;2025;Heart;Zorgen;Zorglocatie;null
135668;2096;2023;Magnum;Reizen;Benzinestation;CRS
135742;1677;2023;Magnum;null;null;null
136245;3601;2023;Magnum;Reizen;Benzinestation;Gemaq
136302;84;2024;Calippo;Eten;Fast food - snacks & frites;null
136329;113;2023;Calippo;Eten;Fast food - snacks & frites;null
136339;604;2025;Heart;Leren;Secundair onderwijs;Appel Catering
136506;39;2025;Ben & Jerry's;Leisure;Sociaal-/cultureel centrum;null
136649;57;2023;Calippo;Eten;Fast food - snacks & frites;null
136874;258;2025;Magnum;Eten;Restaurant - social dining;Procent (lid Horecapact, HPG)
136938;144;2023;Heart;Leisure;Bioscoop;Vue
137051;122;2024;Heart;Eten;Fast food - snacks & frites;null
137089;5911;2025;Ben & Jerry's;Werken;Gevangenis;null
137161;62;2024;Heart RMFK;Reizen;Benzinestation;Gemaq
137173;175;2024;Ben & Jerry's;Zorgen;Bejaardentehuis/verpleeghuis;null
137188;55;2025;Calippo;Eten;Fast food - snacks & frites;null
137203;248;2023;Calippo;Zorgen;Ziekenhuis;null
137227;96;2025;Heart;Eten;Fast food - pizza;null
137301;40;2023;Magnum;Eten;Fast food - snacks & frites;null
137428;57;2024;Calippo;Eten;Fast food - snacks & frites;null
137637;41416;2024;Magnum;Slapen;Bungalow-/vakantiepark;Center Parcs
137695;928;2023;Magnum;Reizen;Benzinestation;Gemaq
138058;689;2024;Ben & Jerry's;Eten;Fast food - snacks & frites;null
138206;528;2025;Heart;Sporten;Zwembad;Sportfondsen
138318;908;2024;Heart;Sporten;Zwembad;Xandrion
138335;2517;2023;Magnum;Zorgen;Ziekenhuis;Grootinkoop (HPG)
138335;737;2023;Heart;Zorgen;Ziekenhuis;Grootinkoop (HPG)
138745;80;2023;Magnum;null;null;null
138863;446;2024;Magnum;Eten;Fast food - snacks & frites;null
139002;113;2024;Calippo;Eten;Fast food - snacks & frites;null
139089;1014;2023;Ben & Jerry's;Not supported;Not supported - slapen;null
139244;39;2025;Ben & Jerry's;Eten;Lunch/broodjes;null
139725;168;2025;Calippo;Reizen;Benzinestation;De Haan
139727;79;2025;Ben & Jerry's;Slapen;Camping/camperpark;Xandrion
139838;26;2023;Heart;Eten;Fast food - snacks & frites;null
140618;84;2024;Calippo;Eten;Restaurant - social dining;null
140618;243;2024;Magnum;Eten;Restaurant - social dining;null
140933;55;2025;Calippo;Eten;Fast food - snacks & frites;null
140933;106;2025;Heart;Eten;Fast food - snacks & frites;null
140993;28;2024;Calippo;Eten;Fast food - snacks & frites;null
141101;634;2024;Heart;Zorgen;Ziekenhuis;Vermaat Groep
141130;1212;2024;Magnum;Reizen;Benzinestation;Gemaq
141239;113;2023;Ben & Jerry's;Reizen;Benzinestation;Gemaq
141239;158;2024;Heart;Reizen;Benzinestation;Gemaq
141298;-28;2024;Calippo;Eten;Restaurant - social dining;null
141417;59;2024;Ben & Jerry's;Eten;Fast food - snacks & frites;null
141460;185;2025;Heart;Eten;Fast food - snacks & frites;Sligro - Plaza
141480;34;2025;Heart RMFK;Eten;Fast food - snacks & frites;null
141579;453;2023;Heart;Slapen;Camping/camperpark;Procent (lid Horecapact, HPG)
141828;119;2024;Heart RMFK;Slapen;Camping/camperpark;Xandrion
142115;166;2023;Calippo;Reizen;Benzinestation;Gemaq
142177;17;2025;Heart RMFK;Eten;Fast food - snacks & frites;null
142203;28;2023;Calippo;Eten;Fast food - snacks & frites;null
142731;55;2024;Calippo;Slapen;Hotel/motel;Xandrion
142941;971;2023;Magnum;Reizen;Benzinestation;Gemaq
142941;17;2025;Heart RMFK;Reizen;Benzinestation;Gemaq
143031;215;2025;Ben & Jerry's;Eten;Fast food - shoarma/kebab;null
143060;255;2025;Heart;Leren;Secundair onderwijs;null
143064;351;2024;Heart;Zorgen;Ziekenhuis;Grootinkoop (HPG)
143168;746;2023;Ben & Jerry's;Eten;Restaurant - social dining;null
143228;29;2023;Viennetta;Slapen;Camping/camperpark;Xandrion
143262;3164;2023;Ben & Jerry's;Slapen;Camping/camperpark;Xandrion
143317;56;2025;Calippo;Evenementen;Party-/zalencentrum/conferentieoord;null
143469;118;2025;Ben & Jerry's;Reizen;Benzinestation;De Haan
143547;601;2023;Magnum;Slapen;Camping/camperpark;null
143768;287;2025;Heart;Slapen;Bungalow-/vakantiepark;Xandrion
143774;1666;2023;Calippo;null;null;null
144014;116;2024;Magnum;Eten;Fast food - snacks & frites;FHC
144067;309;2023;Calippo;Slapen;Camping/camperpark;Xandrion
144067;253;2024;Calippo;Slapen;Camping/camperpark;Xandrion
144234;17;2024;Heart RMFK;Eten;Fast food - snacks & frites;null
144308;648;2023;Calippo;Evenementen;Party-/zalencentrum/conferentieoord;Xandrion
144364;1185;2023;Calippo;Slapen;Bungalow-/vakantiepark;Xandrion
144364;1802;2025;Calippo;Slapen;Bungalow-/vakantiepark;Xandrion
144961;141;2024;Calippo;Reizen;Benzinestation;Shell
144995;113;2025;Calippo;Eten;Fast food - snacks & frites;null
145151;56;2025;Calippo;Reizen;Benzinestation;Gemaq
145248;74;2024;Magnum;null;null;null
145289;984;2024;Ben & Jerry's;Slapen;Camping/camperpark;Xandrion
145289;1728;2025;Heart;Slapen;Camping/camperpark;Xandrion
145302;59;2024;Ben & Jerry's;Slapen;Bungalow-/vakantiepark;Xandrion
145485;199;2024;Heart;Slapen;Camping/camperpark;null
145568;20;2024;Ben & Jerry's;Reizen;Benzinestation;Gemaq
145892;590;2023;Heart;Sporten;Voetbal;null
146009;183;2023;Heart;Eten;Fast food - snacks & frites;null
146161;20;2025;Ben & Jerry's;Slapen;Hotel/motel;Procent (lid Horecapact, HPG)
146390;138;2023;Calippo;Slapen;Camping/camperpark;Xandrion
147104;243;2024;Heart;Slapen;Camping/camperpark;Xandrion
147104;366;2025;Calippo;Slapen;Camping/camperpark;Xandrion
147676;108;2023;Cornetto;Eten;Fast food - snacks & frites;null
147795;1356;2023;Heart;Sporten;Zwembad;Optisport
147795;741;2025;Heart RMFK;Sporten;Zwembad;Optisport
147814;322;2023;Magnum;Eten;Fast food - snacks & frites;null
148163;361;2023;Heart;Slapen;Camping/camperpark;null
148163;399;2025;Heart;Slapen;Camping/camperpark;null
148209;3772;2024;Heart;Zorgen;Ziekenhuis;null
148209;4068;2025;Heart;Zorgen;Ziekenhuis;null
148326;261;2025;Heart;Slapen;Hotel/motel;Procent (lid Horecapact, HPG)
148348;193;2024;Calippo;Evenementen;Party-/zalencentrum/conferentieoord;null
148421;113;2025;Calippo;Reizen;Benzinestation;De Haan
148473;269;2024;Heart;Slapen;Camping/camperpark;Xandrion
148940;1913;2024;Heart;Slapen;Camping/camperpark;Highland Purchasing
149145;2802;2024;Ben & Jerry's;Slapen;Camping/camperpark;Xandrion
149145;1916;2025;Heart;Slapen;Camping/camperpark;Xandrion
149422;1758;2023;Magnum;Reizen;Benzinestation;null
149594;28;2025;Calippo;Eten;Fast food - snacks & frites;null
149877;280;2023;Calippo;Reizen;Benzinestation;Splinter
149917;98;2025;Ben & Jerry's;Reizen;Benzinestation;De Haan
149917;168;2025;Calippo;Reizen;Benzinestation;De Haan
150165;83;2023;Calippo;Eten;Fast food - snacks & frites;null
150305;79;2024;Ben & Jerry's;Eten;Fast food - snacks & frites;null
150369;288;2023;Ben & Jerry's;Cateraars;Cateraar;Horeca Pact Groep
150646;439;2023;Magnum;Not supported;Not supported - leisure;null
150646;291;2025;Ben & Jerry's;Not supported;Not supported - leisure;null
150804;1297;2025;Carte d'Or;Slapen;Hotel/motel;Xandrion
151031;1106;2024;Heart;Slapen;Camping/camperpark;Xandrion
151113;3439;2023;Ben & Jerry's;Eten;Restaurant - social dining;Xandrion
151437;362;2023;Magnum;Eten;Fast food - snacks & frites;null
151545;113;2024;Calippo;Sporten;Sporthal/-complex;null
151797;57;2024;Calippo;Sporten;Tennis/squash/padel;null
151848;11541;2023;Magnum;Leisure;Dierentuin;Libéma
152094;79;2025;Ben & Jerry's;Slapen;Hotel/motel;Van  der Valk
152102;462;2024;Heart;Sporten;Voetbal;null
152299;-123;2024;Magnum;Eten;Fast food - snacks & frites;null
152367;200;2023;Magnum;Drinken;Bar/café;null
152367;55;2024;Calippo;Drinken;Bar/café;null
152494;1279;2023;Magnum;Werken;Militaire kazerne;Paresto
152534;113;2025;Calippo;null;null;null
152545;120;2023;Magnum;Sporten;Golf;Xandrion
152703;183;2023;Heart;Eten;Restaurant - fast casual;Xandrion
153151;28;2024;Calippo;Sporten;Sportlocatie;null
153233;197;2024;Ben & Jerry's;Sporten;Paardensport;null
153572;110;2023;Calippo;Sporten;Paardensport;null
153756;133;2023;Heart;Werken;Producent;Compass
153756;55;2023;Calippo;Werken;Producent;Compass
154107;295;2023;Ben & Jerry's;Sporten;Sporthal/-complex;Sportfondsen
154244;572;2024;Viennetta;Grossiers;Grossier - food/drinks;null
154244;223583;2025;Magnum;Grossiers;Grossier - food/drinks;null
154262;28;2024;Calippo;Slapen;Camping/camperpark;null
154437;62;2024;Heart RMFK;Reizen;Benzinestation;Gemaq
154613;188;2023;Heart;Zorgen;Bejaardentehuis/verpleeghuis;null
154779;225;2024;Heart;Slapen;Camping/camperpark;null
154880;83;2025;Calippo;Leisure;Speeltuin/-hal;Monkey Town
155133;361;2023;Magnum;Slapen;Hotel/motel;null
155137;57;2024;Carte d'Or;Eten;Restaurant - social dining;null
155162;254;2024;Calippo;Slapen;Hotel/motel;null
155230;524;2025;Heart;Leren;Hoger onderwijs/universiteit;Vermaat Groep
156019;117;2025;Ben & Jerry's;Eten;Restaurant - social dining;null
157021;394;2025;Ben & Jerry's;Eten;Restaurant - social dining;null
157166;20;2025;Ben & Jerry's;Eten;Fast food - shoarma/kebab;null
157967;1222;2023;Cornetto;null;null;null
157967;719;2024;Ben & Jerry's;null;null;null
157967;338;2024;Calippo;null;null;null
158070;177;2024;Ben & Jerry's;Eten;Fast food - snacks & frites;null
158168;207;2025;Ben & Jerry's;Eten;Restaurant - fast casual;null
159287;26;2025;Heart;Leisure;Biljart-/snookercentrum;null
160725;6245;2023;Ben & Jerry's;Leisure;Bioscoop;Pathé
160970;57;2023;Calippo;Zorgen;Bejaardentehuis/verpleeghuis;null
160970;170;2024;Heart;Zorgen;Bejaardentehuis/verpleeghuis;null
161169;379;2023;Heart;Cateraars;Cateraar;null
161343;83;2025;Calippo;null;null;null
162221;551;2024;Ben & Jerry's;Slapen;Camping/camperpark;Xandrion
162809;28;2024;Calippo;Sporten;Zwembad;null
162881;402;2023;Magnum;Slapen;Camping/camperpark;null
163221;59;2025;Heart;Slapen;Hotel/motel;Highland Purchasing
163258;262;2024;Heart;Sporten;Voetbal;null
163554;110;2024;Calippo;Slapen;Camping/camperpark;null
164802;144;2025;Heart;Sporten;Tennis/squash/padel;null
164802;142;2025;Calippo;Sporten;Tennis/squash/padel;null
166519;37;2024;Cornetto;Leisure;Sociaal-/cultureel centrum;null
167120;483;2025;Heart;null;null;null
168242;96;2023;Heart;Slapen;Bungalow-/vakantiepark;null
168597;48;2023;Carte d'Or;Eten;Restaurant - social dining;null
169152;481;2023;Ben & Jerry's;Eten;Lunch/broodjes;null
169184;353;2023;Heart;null;null;null
169196;222;2024;Heart RMFK;null;null;null
169254;26;2024;Heart;Sporten;Sportlocatie;null
169418;773;2023;Heart;Eten;Restaurant - fast casual;null
169474;83;2024;Calippo;Slapen;Camping/camperpark;null
169768;57;2024;Calippo;Slapen;Camping/camperpark;null
169907;184;2025;Heart;Werken;Dienstverlener;null
170523;322;2025;Heart;null;null;null
171163;78;2025;Ben & Jerry's;Werken;Dienstverlener;Hutten Catering
171163;28;2025;Calippo;Werken;Dienstverlener;Hutten Catering
171265;26;2023;Heart;Sporten;Voetbal;null
171346;83;2024;Calippo;Eten;Restaurant - fast casual;null
171471;112;2025;Calippo;Eten;Restaurant - fast casual;null
173046;17;2025;Heart RMFK;Slapen;Camping/camperpark;null
173423;1240;2024;Ben & Jerry's;Werken;Producent;null
173735;125;2025;Heart;Slapen;Camping/camperpark;null
173835;28;2025;Calippo;Werken;Dienstverlener;null
174948;847;2024;Calippo;Slapen;Camping/camperpark;Xandrion
175607;26;2024;Heart;Werken;Dienstverlener;null
177117;55;2025;Calippo;Slapen;Bungalow-/vakantiepark;null
177128;767;2023;Magnum;Sporten;Tennis/squash/padel;null
177128;138;2023;Calippo;Sporten;Tennis/squash/padel;null
177227;17;2025;Heart RMFK;Sporten;Voetbal;null
177613;59;2024;Ben & Jerry's;null;null;null
177869;283;2023;Magnum;Slapen;Camping/camperpark;null
178219;340;2023;Calippo;Eten;Restaurant - fast casual;Procent (lid Horecapact, HPG)
178219;705;2024;Heart;Eten;Restaurant - fast casual;Procent (lid Horecapact, HPG)
178588;207;2023;Ben & Jerry's;Eten;Restaurant - social dining;null
178913;393;2025;Calippo;Sporten;Sporthal/-complex;Sportfondsen
179283;138;2023;Calippo;Sporten;Zwembad;Optisport
179284;305;2025;Calippo;Sporten;Zwembad;Sportfondsen
179285;593;2024;Calippo;Sporten;Zwembad;Sportfondsen
179428;530;2024;Heart RMFK;Slapen;Camping/camperpark;Xandrion
179518;1002;2024;Heart;Sporten;Atletiek;null
179668;55;2023;Ben & Jerry's;Zorgen;Bejaardentehuis/verpleeghuis;null
179800;1438;2023;Magnum;Werken;Gevangenis;Sodexo
180137;276;2024;Calippo;Sporten;Zwembad;Sportfondsen
180283;28;2024;Calippo;Sporten;Tennis/squash/padel;null
180342;512;2024;Ben & Jerry's;Leisure;Bioscoop;Vue
180480;17;2024;Heart RMFK;null;null;null
180522;7459;2024;Heart RMFK;Leisure;Dierentuin;Dierenpark Amersfoort
180536;34;2024;Heart RMFK;Reizen;Benzinestation;Splinter
180540;39;2024;Ben & Jerry's;Eten;Restaurant - fast casual;Xandrion
180849;256;2023;Calippo;Not supported;Not supported - leisure;null
180849;841;2025;Calippo;Not supported;Not supported - leisure;null
180889;634;2024;Heart;Werken;Militaire kazerne;Paresto
180889;193;2024;Calippo;Werken;Militaire kazerne;Paresto
181218;472;2023;Heart;Werken;Overheid;Albron
181868;57;2023;Calippo;Eten;Fast food - snacks & frites;null
182042;203;2023;Heart;Sporten;Zwembad;Optisport
182166;1100;2025;Calippo;Slapen;Camping/camperpark;Xandrion
182261;170;2023;Calippo;Reizen;Benzinestation;Gemaq
182301;295;2023;Ben & Jerry's;Reizen;Benzinestation;null
182301;76;2024;Ben & Jerry's;Reizen;Benzinestation;null
182440;192;2025;Heart;Werken;Dienstverlener;Compass
182743;112;2023;Magnum;Werken;Dienstverlener;Sodexo
183180;118;2024;Heart;Werken;Dienstverlener;Compass
183403;741;2024;Ben & Jerry's;Slapen;Hotel/motel;NH hotel
183551;111;2025;Heart;Sporten;Sportlocatie;null
183659;2043;2023;Magnum;Sporten;Zwembad;Xandrion
183659;1401;2024;Ben & Jerry's;Sporten;Zwembad;Xandrion
183716;227;2023;Calippo;Sporten;Paardensport;null
183955;83;2025;Calippo;Sporten;Zwembad;Laco
184314;1226;2024;Heart;null;null;null
184314;416;2024;Heart RMFK;null;null;null
184315;111;2024;Heart;null;null;null
184368;283;2023;Calippo;Reizen;Benzinestation;Gemaq
184857;14901;2024;Magnum;Slapen;Bungalow-/vakantiepark;Center Parcs
185190;1053;2024;Ben & Jerry's;Shoppen food;Minimarkt/superette;Center Parcs
185826;8691;2023;Magnum;Sporten;Sporthal/-complex;null
185826;2102;2024;Heart;Sporten;Sporthal/-complex;null
186253;797;2023;Cornetto;Sporten;Paardensport;null
186546;78;2024;Ben & Jerry's;Eten;Lunch/broodjes;null
186775;110;2023;Calippo;Sporten;Zwembad;Optisport
186879;80;2023;Magnum;Werken;Hoofdkantoor;null
186935;20130;2024;Magnum;Slapen;Bungalow-/vakantiepark;Center Parcs
187040;142;2024;Calippo;Reizen;Benzinestation;Gemaq
187618;733;2023;Heart;Sporten;Zwembad;Sportfondsen
187618;276;2024;Heart RMFK;Sporten;Zwembad;Sportfondsen
187627;905;2024;Ben & Jerry's;Sporten;Zwembad;Sportfondsen
188314;291;2023;Cornetto;Sporten;Zwembad;null
188316;276;2025;Calippo;Sporten;Zwembad;Xandrion
188343;166;2023;Calippo;Sporten;Zwembad;Sportfondsen
188973;2375;2024;Carte d'Or;Leisure;Dierentuin;Libéma
189235;290;2023;Heart;Grossiers;Distributiecentrum;null
189314;26;2023;Heart;Eten;Fast food - snacks & frites;null
189725;248;2023;Calippo;null;null;null
192436;138;2023;Calippo;Sporten;Hockey;null
192519;85;2025;Magnum;Leren;Hoger onderwijs/universiteit;Cirfood
194359;18262;2023;Magnum;Leisure;Dierentuin;Vermaat Groep
194607;28;2024;Calippo;Sporten;Tennis/squash/padel;null
196075;112;2023;Calippo;Sporten;Paardensport;null
196412;616;2024;Heart;Leisure;Minigolf;null
196417;871;2025;Heart;Leisure;Minigolf;null
196685;552;2023;Calippo;Shoppen non food;Non foodwinkel overig;null
196685;222;2024;Heart RMFK;Shoppen non food;Non foodwinkel overig;null
196723;1234;2023;Heart;Sporten;Zwembad;null
196723;994;2025;Calippo;Sporten;Zwembad;null
196792;597;2023;Heart;Cateraars;Cateraar;null
198847;115;2023;Calippo;Leisure;Bowlingcentrum;Procent (lid Horecapact, HPG)
199213;57;2023;Calippo;Reizen;Benzinestation;null
200574;113;2024;Calippo;Werken;Dienstverlener;null
201039;294;2023;Cornetto;Drinken;Bar/café;null
201520;57;2024;Calippo;Sporten;Voetbal;null
202225;28;2025;Calippo;Werken;Dienstverlener;null
202225;59;2025;Heart;Werken;Dienstverlener;null
202271;55;2025;Calippo;Werken;Dienstverlener;Vermaat Groep
203112;1075;2024;Magnum;Sporten;Zwembad;Optisport
203113;366;2023;Calippo;Sporten;Zwembad;null
203341;777;2024;Magnum;Sporten;Sporthal/-complex;null
203351;797;2023;Cornetto;Sporten;Zwembad;Optisport
203909;687;2023;Ben & Jerry's;Reizen;Benzinestation;Gemaq
203909;4563;2024;Magnum;Reizen;Benzinestation;Gemaq
203914;617;2024;Magnum;null;null;null
206197;96;2023;Heart;Werken;Militaire kazerne;Paresto
207678;57;2024;Calippo;Reizen;Benzinestation;null
207828;92;2024;Heart;null;null;null
207841;39;2025;Ben & Jerry's;Reizen;Benzinestation;Gemaq
208141;309;2023;Calippo;Eten;Restaurant - social dining;null
208584;200;2023;Magnum;Evenementen;Party-/zalencentrum/conferentieoord;null
208913;56;2025;Calippo;null;null;null
209661;366;2023;Heart;Slapen;Camping/camperpark;null
210854;721;2023;Heart;Zorgen;Bejaardentehuis/verpleeghuis;null
211080;505;2023;Calippo;Sporten;Tennis/squash/padel;Procent (lid Horecapact, HPG)
211569;347;2024;Heart;Werken;Hoofdkantoor;null
